id,create_id_in_set,create_id_in_where
2723,99460443,94504727
2721,99460443,94504727
2719,65326307,94504727
2718,69232390,94504727
2717,65326307,94504727
2715,94746638,94504727
2714,94746638,94504727
2713,81180526,94504727
2712,81180526,94504727
2710,99460443,94504727
2708,69232390,94504727
2705,43614500,94504727
2704,43614500,94504727
2703,69232390,94504727
2702,99460443,94504727
2701,69232390,94504727
2700,15790741,94504727
2699,15790741,94504727
2698,65326307,94504727
2697,99460443,94504727
2695,43614500,94504727
2694,65326307,94504727
2693,99460443,94504727
2692,99460443,94504727
2691,43614500,94504727
2690,81180526,94504727
2689,81180526,94504727
2686,15790741,94504727
2684,99460443,94504727
2683,99460443,94504727
2682,15790741,94504727
2681,15790741,94504727
2680,15790741,94504727
2679,15790741,94504727
2678,15790741,94504727
2677,69232390,94504727
2676,43614500,94504727
2675,43614500,94504727
2674,15790741,94504727
2672,15790741,94504727
2671,15790741,94504727
2670,69232390,94504727
2669,65326307,94504727
2668,15790741,94504727
2666,99460443,94504727
2665,65326307,94504727
2664,65326307,94504727
2663,15790741,94504727
2662,15790741,94504727
2660,94746638,94504727
2659,94746638,94504727
2658,99460443,94504727
2657,43614500,94504727
2656,94746638,94504727
2655,94746638,94504727
2654,43614500,94504727
2653,43614500,94504727
2652,43614500,94504727
2651,15790741,94504727
2650,15790741,94504727
2649,15790741,94504727
2648,15790741,94504727
2647,65326307,94504727
2646,65326307,94504727
2644,15790741,94504727
2643,99460443,94504727
2642,69232390,94504727
2641,69232390,94504727
2640,15790741,94504727
2639,15790741,94504727
2638,15790741,94504727
2637,69232390,94504727
2636,15790741,94504727
2634,65326307,94504727
2633,15790741,94504727
2632,4936986,94504727
2630,4936986,94504727
2629,94746638,94504727
2628,4936986,94504727
2627,4936986,94504727
2626,4936986,94504727
2625,99460443,94504727
2624,15790741,94504727
2622,4936986,94504727
2621,4936986,94504727
2620,4936986,94504727
2619,4936986,94504727
2618,47633369,94504727
2617,4936986,94504727
2616,4490687,94504727
2615,99460443,94504727
2614,65326307,94504727
2613,69232390,94504727
2612,47633369,94504727
2611,47633369,94504727
2608,81180526,94504727
2607,81180526,94504727
2606,99460443,94504727
2605,69232390,94504727
2604,69232390,94504727
2603,65326307,94504727
2602,4936986,94504727
2601,4490687,94504727
2600,4490687,94504727
2599,4490687,94504727
2598,47633369,94504727
2597,94746638,94504727
2596,47633369,94504727
2594,47633369,94504727
2593,47633369,94504727
2592,47633369,94504727
2591,47633369,94504727
2589,15790741,94504727
2588,15790741,94504727
2587,47633369,94504727
2586,47633369,94504727
2585,15790741,94504727
2584,99460443,94504727
2583,69232390,94504727
2581,69232390,94504727
2580,15790741,94504727
2579,94746638,94504727
2578,94746638,94504727
2577,81180526,94504727
2576,81180526,94504727
2575,69232390,94504727
2574,69232390,94504727
2569,99460443,94504727
2568,99460443,94504727
2567,65326307,94504727
2566,81180526,94504727
2565,69232390,94504727
2564,81180526,94504727
2563,81180526,94504727
2562,81180526,94504727
2561,65326307,94504727
2560,99460443,94504727
2558,99460443,94504727
2555,15790741,94504727
2553,15790741,94504727
2552,81180526,94504727
2551,81180526,94504727
2550,15790741,94504727
2549,99460443,94504727
2548,99460443,94504727
2547,81180526,94504727
2546,81180526,94504727
2545,15790741,94504727
2544,15790741,94504727
2543,94746638,94504727
2542,94746638,94504727
2541,69232390,94504727
2540,65326307,94504727
2539,69232390,94504727
2536,94746638,94504727
2535,94746638,94504727
2534,69232390,94504727
2533,81180526,94504727
2532,81180526,94504727
2531,15790741,94504727
2530,69232390,94504727
2529,15790741,94504727
2527,15790741,94504727
2525,99460443,94504727
2524,94746638,94504727
2523,65326307,94504727
2522,69232390,94504727
2521,94746638,94504727
2520,94746638,94504727
2519,69232390,94504727
2518,43614500,94504727
2516,43614500,94504727
2515,99460443,94504727
2514,81180526,94504727
2513,81180526,94504727
2512,99460443,94504727
2511,69232390,94504727
2510,69232390,94504727
2508,43614500,94504727
2507,99460443,94504727
2506,99460443,94504727
2505,99460443,94504727
2504,99460443,94504727
2503,99460443,94504727
2502,99460443,94504727
2499,94746638,94504727
2498,94746638,94504727
2497,94746638,94504727
2496,15790741,94504727
2495,94746638,94504727
2494,94746638,94504727
2493,81180526,94504727
2492,81180526,94504727
2491,99460443,94504727
2490,99460443,94504727
2489,99460443,94504727
2488,99460443,94504727
2487,69232390,94504727
2486,15790741,94504727
2485,65326307,94504727
2484,15790741,94504727
2483,15790741,94504727
2482,69232390,94504727
2481,99460443,94504727
2480,43614500,94504727
2479,69232390,94504727
2478,99460443,94504727
2477,69232390,94504727
2476,15790741,94504727
2474,81180526,94504727
2473,81180526,94504727
2472,43614500,94504727
2471,99460443,94504727
2470,99460443,94504727
2469,94746638,94504727
2468,69232390,94504727
2467,15790741,94504727
2466,15790741,94504727
2465,15790741,94504727
2464,69232390,94504727
2463,94746638,94504727
2462,15790741,94504727
2461,15790741,94504727
2460,15790741,94504727
2459,69232390,94504727
2457,94746638,94504727
2456,99460443,94504727
2455,99460443,94504727
2453,99460443,94504727
2452,99460443,94504727
2451,69232390,94504727
2450,69232390,94504727
2449,43614500,94504727
2447,69232390,94504727
2446,99460443,94504727
2445,69232390,94504727
2444,43614500,94504727
2442,99460443,94504727
2440,15790741,94504727
2439,15790741,94504727
2438,69232390,94504727
2435,15790741,94504727
2434,15790741,94504727
2432,69232390,94504727
2431,69232390,94504727
2430,94746638,94504727
2429,81180526,94504727
2428,81180526,94504727
2427,99460443,94504727
2426,69232390,94504727
2425,15790741,94504727
2423,15790741,94504727
2422,15790741,94504727
2421,94746638,94504727
2420,99460443,94504727
2419,99460443,94504727
2418,15790741,94504727
2416,94746638,94504727
2415,94746638,94504727
2414,99460443,94504727
2413,43614500,94504727
2412,81180526,94504727
2411,81180526,94504727
2410,99460443,94504727
2409,99460443,94504727
2408,15790741,94504727
2407,15790741,94504727
2406,99460443,94504727
2405,15790741,94504727
2404,99460443,94504727
2403,99460443,94504727
2402,99460443,94504727
2401,99460443,94504727
2400,99460443,94504727
2398,65326307,94504727
2395,15790741,94504727
2394,15790741,94504727
2393,81180526,94504727
2392,81180526,94504727
2390,99460443,94504727
2388,81180526,94504727
2387,81180526,94504727
2386,15790741,94504727
2385,15790741,94504727
2384,99460443,94504727
2383,99460443,94504727
2382,99460443,94504727
2381,15790741,94504727
2380,15790741,94504727
2379,69232390,94504727
2377,69232390,94504727
2376,99460443,94504727
2375,99460443,94504727
2374,94746638,94504727
2373,69232390,94504727
2372,94746638,94504727
2370,69232390,94504727
2369,81180526,94504727
2368,81180526,94504727
2367,65326307,94504727
2366,94746638,94504727
2365,15790741,94504727
2363,99460443,94504727
2362,99460443,94504727
2361,15790741,94504727
2360,69232390,94504727
2359,81180526,94504727
2358,81180526,94504727
2357,81180526,94504727
2356,81180526,94504727
2355,15790741,94504727
2354,99460443,94504727
2353,69232390,94504727
2352,69232390,94504727
2350,15790741,94504727
2349,15790741,94504727
2348,69232390,94504727
2347,15790741,94504727
2346,15790741,94504727
2345,15790741,94504727
2344,99460443,94504727
2343,94746638,94504727
2342,65326307,94504727
2341,69232390,94504727
2340,99460443,94504727
2338,99460443,94504727
2337,81180526,94504727
2336,81180526,94504727
2335,69232390,94504727
2334,65326307,94504727
2333,69232390,94504727
2331,15790741,94504727
2330,99460443,94504727
2329,69232390,94504727
2328,65326307,94504727
2327,94746638,94504727
2326,94746638,94504727
2324,69232390,94504727
2323,15790741,94504727
2322,15790741,94504727
2321,94746638,94504727
2319,15790741,94504727
2318,69232390,94504727
2317,94746638,94504727
2316,15790741,94504727
2314,69232390,94504727
2313,15790741,94504727
2312,94746638,94504727
2311,94746638,94504727
2309,81180526,94504727
2308,81180526,94504727
2307,15790741,94504727
2306,94746638,94504727
2305,15790741,94504727
2303,15790741,94504727
2302,43614500,94504727
2301,43614500,94504727
2300,81180526,94504727
2299,81180526,94504727
2298,69232390,94504727
2296,15790741,94504727
2295,81180526,94504727
2294,81180526,94504727
2293,43614500,94504727
2290,15790741,94504727
2289,43614500,94504727
2288,69232390,94504727
2287,15790741,94504727
2285,69232390,94504727
2284,69232390,94504727
2283,43614500,94504727
2282,99460443,94504727
2280,81180526,94504727
2279,81180526,94504727
2278,94746638,94504727
2277,94746638,94504727
2276,15790741,94504727
2274,65326307,94504727
2273,15790741,94504727
2271,15790741,94504727
2270,15790741,94504727
2267,99460443,94504727
2266,15790741,94504727
2265,15790741,94504727
2264,99460443,94504727
2261,65326307,94504727
2260,15790741,94504727
2259,69232390,94504727
2258,15790741,94504727
2256,99460443,94504727
2255,15790741,94504727
2254,15790741,94504727
2253,15790741,94504727
2251,43614500,94504727
2250,69232390,94504727
2249,65326307,94504727
2248,15790741,94504727
2245,43614500,94504727
2244,43614500,94504727
2243,43614500,94504727
2242,43614500,94504727
2241,43614500,94504727
2239,99460443,94504727
2238,43614500,94504727
2236,99460443,94504727
2235,65326307,94504727
2234,94746638,94504727
2233,81180526,94504727
2232,81180526,94504727
2231,15790741,94504727
2230,69232390,94504727
2229,69232390,94504727
2228,15790741,94504727
2227,94746638,94504727
2226,94746638,94504727
2225,15790741,94504727
2224,15790741,94504727
2221,99460443,94504727
2220,99460443,94504727
2219,94746638,94504727
2217,99460443,94504727
2215,15790741,94504727
2213,94746638,94504727
2212,81180526,94504727
2211,81180526,94504727
2210,69232390,94504727
2209,69232390,94504727
2208,15790741,94504727
2207,69232390,94504727
2206,15790741,94504727
2205,15790741,94504727
2204,15790741,94504727
2203,65326307,94504727
2202,43614500,94504727
2201,43614500,94504727
2200,65326307,94504727
2199,15790741,94504727
2197,15790741,94504727
2196,15790741,94504727
2195,81180526,94504727
2194,81180526,94504727
2193,69232390,94504727
2192,15790741,94504727
2189,94746638,94504727
2188,94746638,94504727
2186,99460443,94504727
2185,99460443,94504727
2183,15790741,94504727
2182,94746638,94504727
2181,65326307,94504727
2179,43614500,94504727
2178,65326307,94504727
2175,15790741,94504727
2174,81180526,94504727
2173,81180526,94504727
2171,69232390,94504727
2170,69232390,94504727
2169,99460443,94504727
2168,99460443,94504727
2166,15790741,94504727
2165,94746638,94504727
2164,94746638,94504727
2162,94746638,94504727
2161,69232390,94504727
2160,69232390,94504727
2159,65326307,94504727
2158,69232390,94504727
2155,69232390,94504727
2154,43614500,94504727
2153,69232390,94504727
2152,15790741,94504727
2151,99460443,94504727
2150,99460443,94504727
2149,99460443,94504727
2148,15790741,94504727
2147,94746638,94504727
2146,94746638,94504727
2144,99460443,94504727
2142,48777125,94504727
2141,69232390,94504727
2140,43614500,94504727
2139,48777125,94504727
2137,69232390,94504727
2136,69232390,94504727
2135,15790741,94504727
2133,81180526,94504727
2132,81180526,94504727
2131,69232390,94504727
2130,48777125,94504727
2129,43614500,94504727
2128,43614500,94504727
2123,69232390,94504727
2122,43614500,94504727
2121,43614500,94504727
2119,48777125,94504727
2118,15790741,94504727
2117,81180526,94504727
2116,81180526,94504727
2115,69232390,94504727
2114,94746638,94504727
2113,94746638,94504727
2112,99460443,94504727
2111,69232390,94504727
2110,69232390,94504727
2109,48777125,94504727
2108,48777125,94504727
2107,43614500,94504727
2105,15790741,94504727
2104,48777125,94504727
2103,48777125,94504727
2102,69232390,94504727
2101,81180526,94504727
2100,81180526,94504727
2098,48777125,94504727
2097,48777125,94504727
2096,43614500,94504727
2095,43614500,94504727
2094,69232390,94504727
2093,43614500,94504727
2092,65326307,94504727
2091,48777125,94504727
2090,94746638,94504727
2089,94746638,94504727
2088,15790741,94504727
2087,81180526,94504727
2086,81180526,94504727
2085,48777125,94504727
2084,99460443,94504727
2083,43614500,94504727
2082,81180526,94504727
2081,81180526,94504727
2080,94746638,94504727
2079,94746638,94504727
2078,69232390,94504727
2077,81180526,94504727
2076,81180526,94504727
2075,48777125,94504727
2074,15790741,94504727
2073,48777125,94504727
2072,48777125,94504727
2071,15790741,94504727
2070,48777125,94504727
2069,48777125,94504727
2068,48777125,94504727
2067,99460443,94504727
2064,94746638,94504727
2063,94746638,94504727
2062,69232390,94504727
2061,99460443,94504727
2060,15790741,94504727
2058,15790741,94504727
2057,15790741,94504727
2055,94746638,94504727
2054,94746638,94504727
2053,94746638,94504727
2052,94746638,94504727
2051,94746638,94504727
2050,94746638,94504727
2049,99460443,94504727
2048,99460443,94504727
2047,99460443,94504727
2045,65326307,94504727
2044,43614500,94504727
2043,99460443,94504727
2042,99460443,94504727
2041,94746638,94504727
2040,99460443,94504727
2038,69232390,94504727
2036,65326307,94504727
2035,94746638,94504727
2034,15790741,94504727
2033,15790741,94504727
2032,99460443,94504727
2031,15790741,94504727
2030,15790741,94504727
2029,43614500,94504727
2028,15790741,94504727
2026,69232390,94504727
2025,69232390,94504727
2024,43614500,94504727
2023,43614500,94504727
2022,15790741,94504727
2020,69232390,94504727
2019,69232390,94504727
2018,69232390,94504727
2017,69232390,94504727
2016,15790741,94504727
2011,15790741,94504727
2009,94746638,94504727
2008,94746638,94504727
2007,69232390,94504727
2004,94746638,94504727
2003,65326307,94504727
2001,99460443,94504727
2000,69232390,94504727
1999,99460443,94504727
1997,99460443,94504727
1996,15790741,94504727
1992,4490687,94504727
1991,43614500,94504727
1990,99460443,94504727
1989,81180526,94504727
1988,81180526,94504727
1986,94746638,94504727
1985,94746638,94504727
1984,94746638,94504727
1983,94746638,94504727
1982,94746638,94504727
1981,94746638,94504727
1980,15790741,94504727
1978,69232390,94504727
1977,15790741,94504727
1976,69232390,94504727
1975,69232390,94504727
1974,99460443,94504727
1973,99460443,94504727
1972,99460443,94504727
1971,99460443,94504727
1970,99460443,94504727
1967,99460443,94504727
1966,65326307,94504727
1964,69232390,94504727
1963,69232390,94504727
1962,94746638,94504727
1961,94746638,94504727
1958,69232390,94504727
1957,81180526,94504727
1956,81180526,94504727
1955,69232390,94504727
1954,94746638,94504727
1953,69232390,94504727
1952,99460443,94504727
1951,99460443,94504727
1950,15790741,94504727
1948,99460443,94504727
1945,99460443,94504727
1944,15790741,94504727
1943,69232390,94504727
1942,94746638,94504727
1941,15790741,94504727
1939,94746638,94504727
1938,99460443,94504727
1937,65326307,94504727
1936,94746638,94504727
1935,94746638,94504727
1934,99460443,94504727
1933,15790741,94504727
1931,15790741,94504727
1930,65326307,94504727
1929,65326307,94504727
1925,81180526,94504727
1924,81180526,94504727
1923,65326307,94504727
1922,15790741,94504727
1921,99460443,94504727
1920,15790741,94504727
1919,94746638,94504727
1918,94746638,94504727
1917,65326307,94504727
1916,15790741,94504727
1915,15790741,94504727
1913,15790741,94504727
1912,15790741,94504727
1911,99460443,94504727
1910,99460443,94504727
1909,15790741,94504727
1908,69232390,94504727
1906,94746638,94504727
1905,99460443,94504727
1904,99460443,94504727
1902,65326307,94504727
1901,99460443,94504727
1900,99460443,94504727
1899,81180526,94504727
1898,81180526,94504727
1897,15790741,94504727
1896,15790741,94504727
1894,15790741,94504727
1893,15790741,94504727
1892,15790741,94504727
1891,15790741,94504727
1890,94746638,94504727
1889,15790741,94504727
1887,94746638,94504727
1885,15790741,94504727
1884,15790741,94504727
1883,65326307,94504727
1879,43614500,94504727
1878,43614500,94504727
1877,81180526,94504727
1876,81180526,94504727
1874,94746638,94504727
1873,94746638,94504727
1872,69232390,94504727
1871,69232390,94504727
1870,81180526,94504727
1868,99460443,94504727
1867,81180526,94504727
1866,81180526,94504727
1865,99460443,94504727
1864,65326307,94504727
1863,65326307,94504727
1862,69232390,94504727
1860,15790741,94504727
1859,43614500,94504727
1858,99460443,94504727
1857,69232390,94504727
1856,69232390,94504727
1855,15790741,94504727
1854,15790741,94504727
1853,15790741,94504727
1852,43614500,94504727
1851,43614500,94504727
1850,69232390,94504727
1848,15790741,94504727
1847,15790741,94504727
1846,43614500,94504727
1840,99460443,94504727
1838,15790741,94504727
1837,15790741,94504727
1836,15790741,94504727
1835,15790741,94504727
1834,15790741,94504727
1833,15790741,94504727
1832,15790741,94504727
1830,15790741,94504727
1829,69232390,94504727
1828,99460443,94504727
1826,65326307,94504727
1825,43614500,94504727
1824,94746638,94504727
1823,15790741,94504727
1822,99460443,94504727
1821,69232390,94504727
1817,99460443,94504727
1816,65326307,94504727
1815,69232390,94504727
1814,94746638,94504727
1813,94746638,94504727
1811,43614500,94504727
1810,99460443,94504727
1809,65326307,94504727
1808,65326307,94504727
1807,43614500,94504727
1806,43614500,94504727
1805,69232390,94504727
1804,99460443,94504727
1803,69232390,94504727
1801,94746638,94504727
1799,94746638,94504727
1797,43614500,94504727
1796,94746638,94504727
1795,69232390,94504727
1794,99460443,94504727
1793,69232390,94504727
1792,69232390,94504727
1791,99460443,94504727
1790,15790741,94504727
1789,65326307,94504727
1788,43614500,94504727
1787,15790741,94504727
1786,15790741,94504727
1784,15790741,94504727
1783,15790741,94504727
1782,15790741,94504727
1781,43614500,94504727
1780,99460443,94504727
1778,43614500,94504727
1777,99460443,94504727
1776,94746638,94504727
1775,15790741,94504727
1774,15790741,94504727
1773,69232390,94504727
1772,99460443,94504727
1771,43614500,94504727
1770,43614500,94504727
1769,43614500,94504727
1768,15790741,94504727
1767,15790741,94504727
1766,43614500,94504727
1765,69232390,94504727
1764,65326307,94504727
1763,43614500,94504727
1762,15790741,94504727
1761,15790741,94504727
1760,15790741,94504727
1759,15790741,94504727
1758,99460443,94504727
1756,94746638,94504727
1755,94746638,94504727
1754,65326307,94504727
1752,65326307,94504727
1750,99460443,94504727
1749,15790741,94504727
1747,99460443,94504727
1745,15790741,94504727
1744,69232390,94504727
1743,94746638,94504727
1742,15790741,94504727
1741,69232390,94504727
1740,65326307,94504727
1739,99460443,94504727
1737,15790741,94504727
1736,15790741,94504727
1735,15790741,94504727
1734,15790741,94504727
1733,99460443,94504727
1732,99460443,94504727
1731,99460443,94504727
1730,15790741,94504727
1729,69232390,94504727
1728,65326307,94504727
1727,69232390,94504727
1725,21760709,94504727
1724,21760709,94504727
1723,15790741,94504727
1722,43614500,94504727
1721,99460443,94504727
1720,43614500,94504727
1719,43614500,94504727
1718,21760709,94504727
1716,15790741,94504727
1715,69232390,94504727
1714,21760709,94504727
1713,69232390,94504727
1712,43614500,94504727
1707,15790741,94504727
1706,15790741,94504727
1705,15790741,94504727
1704,15790741,94504727
1702,15790741,94504727
1701,99460443,94504727
1700,99460443,94504727
1699,43614500,94504727
1698,43614500,94504727
1696,43614500,94504727
1695,43614500,94504727
1694,43614500,94504727
1693,69232390,94504727
1692,15790741,94504727
1691,15790741,94504727
1689,65326307,94504727
1688,99460443,94504727
1687,15790741,94504727
1686,69232390,94504727
1685,43614500,94504727
1683,43614500,94504727
1682,69232390,94504727
1681,69232390,94504727
1680,69232390,94504727
1679,43614500,94504727
1678,15790741,94504727
1676,43614500,94504727
1675,43614500,94504727
1674,15790741,94504727
1673,15790741,94504727
1672,15790741,94504727
1671,15790741,94504727
1665,69232390,94504727
1664,15790741,94504727
1663,69232390,94504727
1662,94746638,94504727
1661,69232390,94504727
1660,69232390,94504727
1659,43614500,94504727
1658,15790741,94504727
1656,65326307,94504727
1655,99460443,94504727
1654,99460443,94504727
1652,43614500,94504727
1651,15790741,94504727
1650,15790741,94504727
1649,94746638,94504727
1648,99460443,94504727
1647,69232390,94504727
1645,15790741,94504727
1644,15790741,94504727
1643,15790741,94504727
1642,99460443,94504727
1641,99460443,94504727
1639,81180526,94504727
1638,43614500,94504727
1637,43614500,94504727
1636,43614500,94504727
1635,15790741,94504727
1634,43614500,94504727
1633,69232390,94504727
1632,15790741,94504727
1631,15790741,94504727
1629,43614500,94504727
1628,15790741,94504727
1626,43614500,94504727
1625,43614500,94504727
1624,15790741,94504727
1623,43614500,94504727
1622,69232390,94504727
1621,15790741,94504727
1620,69232390,94504727
1619,99460443,94504727
1618,65326307,94504727
1617,65326307,94504727
1616,43614500,94504727
1615,69232390,94504727
1614,69232390,94504727
1612,65326307,94504727
1611,99460443,94504727
1610,94746638,94504727
1609,99460443,94504727
1608,81180526,94504727
1607,81180526,94504727
1606,15790741,94504727
1605,99460443,94504727
1603,69232390,94504727
1602,94746638,94504727
1600,43614500,94504727
1599,43614500,94504727
1598,15790741,94504727
1596,69232390,94504727
1595,15790741,94504727
1594,43614500,94504727
1593,43614500,94504727
1592,43614500,94504727
1591,15790741,94504727
1590,43614500,94504727
1588,15790741,94504727
1587,65326307,94504727
1586,81180526,94504727
1585,43614500,94504727
1584,65326307,94504727
1583,15790741,94504727
1582,65326307,94504727
1581,99460443,94504727
1579,15790741,94504727
1578,43614500,94504727
1577,43614500,94504727
1576,15790741,94504727
1575,69232390,94504727
1574,15790741,94504727
1572,43614500,94504727
1571,94746638,94504727
1570,94746638,94504727
1568,69232390,94504727
1567,81180526,94504727
1566,15790741,94504727
1565,69232390,94504727
1564,69232390,94504727
1562,81180526,94504727
1561,81180526,94504727
1560,43614500,94504727
1559,81180526,94504727
1558,81180526,94504727
1557,15790741,94504727
1556,43614500,94504727
1555,15790741,94504727
1554,15790741,94504727
1553,99460443,94504727
1552,15790741,94504727
1550,43446216,94504727
1549,43614500,94504727
1548,43614500,94504727
1547,99460443,94504727
1546,69232390,94504727
1545,99460443,94504727
1544,94746638,94504727
1543,94746638,94504727
1541,65326307,94504727
1540,15790741,94504727
1539,43614500,94504727
1538,43614500,94504727
1536,43614500,94504727
1534,99460443,94504727
1533,15790741,94504727
1532,15790741,94504727
1531,43614500,94504727
1530,15790741,94504727
1529,15790741,94504727
1528,69232390,94504727
1527,43614500,94504727
1526,99460443,94504727
1525,43446216,94504727
1524,15790741,94504727
1522,43614500,94504727
1521,43614500,94504727
1520,43614500,94504727
1519,43614500,94504727
1518,69232390,94504727
1517,43614500,94504727
1516,43614500,94504727
1515,15790741,94504727
1514,69232390,94504727
1513,15790741,94504727
1512,99460443,94504727
1511,43614500,94504727
1509,43614500,94504727
1506,69232390,94504727
1505,4490687,94504727
1504,4490687,94504727
1503,15790741,94504727
1502,81180526,94504727
1501,81180526,94504727
1500,43614500,94504727
1498,99460443,94504727
1496,43614500,94504727
1495,43614500,94504727
1494,43614500,94504727
1493,43614500,94504727
1492,43614500,94504727
1491,15790741,94504727
1490,69232390,94504727
1489,99460443,94504727
1488,99460443,94504727
1485,43446216,94504727
1484,15790741,94504727
1483,43614500,94504727
1482,94746638,94504727
1481,94746638,94504727
1480,94746638,94504727
1479,81180526,94504727
1478,81180526,94504727
1477,94746638,94504727
1476,69232390,94504727
1475,94746638,94504727
1474,43614500,94504727
1473,99460443,94504727
1472,69232390,94504727
1471,94746638,94504727
1469,15790741,94504727
1468,15790741,94504727
1467,43614500,94504727
1466,43614500,94504727
1465,43614500,94504727
1464,94746638,94504727
1463,94746638,94504727
1462,43614500,94504727
1460,15790741,94504727
1459,94746638,94504727
1458,43614500,94504727
1457,43614500,94504727
1456,43614500,94504727
1454,94746638,94504727
1453,94746638,94504727
1451,15790741,94504727
1450,15790741,94504727
1449,99460443,94504727
1447,81180526,94504727
1446,81180526,94504727
1445,43614500,94504727
1444,15790741,94504727
1443,15790741,94504727
1442,15790741,94504727
1441,43446216,94504727
1440,43614500,94504727
1438,81180526,94504727
1437,81180526,94504727
1436,99460443,94504727
1435,43614500,94504727
1434,43614500,94504727
1433,15790741,94504727
1432,15790741,94504727
1431,43614500,94504727
1428,15790741,94504727
1427,43614500,94504727
1426,43614500,94504727
1425,69232390,94504727
1424,15790741,94504727
1422,81180526,94504727
1421,81180526,94504727
1420,69232390,94504727
1419,15790741,94504727
1418,43446216,94504727
1417,94746638,94504727
1416,94746638,94504727
1415,15790741,94504727
1414,15790741,94504727
1413,15790741,94504727
1412,99460443,94504727
1411,43614500,94504727
1408,15790741,94504727
1407,99460443,94504727
1406,81180526,94504727
1405,81180526,94504727
1404,15790741,94504727
1403,15790741,94504727
1401,43614500,94504727
1400,43614500,94504727
1399,81180526,94504727
1398,81180526,94504727
1397,15790741,94504727
1396,99460443,94504727
1395,62750259,94504727
1394,15790741,94504727
1393,81180526,94504727
1392,81180526,94504727
1390,43614500,94504727
1389,15790741,94504727
1388,15790741,94504727
1387,15790741,94504727
1386,99460443,94504727
1385,43614500,94504727
1384,43614500,94504727
1383,43614500,94504727
1382,94746638,94504727
1381,94746638,94504727
1380,15790741,94504727
1379,43614500,94504727
1378,43614500,94504727
1376,99460443,94504727
1373,94746638,94504727
1372,94746638,94504727
1371,43614500,94504727
1370,43614500,94504727
1369,15790741,94504727
1368,15790741,94504727
1367,15790741,94504727
1366,15790741,94504727
1365,99460443,94504727
1364,94746638,94504727
1362,81180526,94504727
1361,81180526,94504727
1360,15790741,94504727
1359,15790741,94504727
1358,43614500,94504727
1357,65326307,94504727
1356,43614500,94504727
1355,69232390,94504727
1354,99460443,94504727
1353,15790741,94504727
1352,81180526,94504727
1351,99460443,94504727
1349,69232390,94504727
1348,65326307,94504727
1347,81180526,94504727
1346,81180526,94504727
1345,94746638,94504727
1344,15790741,94504727
1343,69232390,94504727
1342,81180526,94504727
1340,15790741,94504727
1339,43614500,94504727
1338,43614500,94504727
1337,15790741,94504727
1336,99460443,94504727
1334,94746638,94504727
1333,43446216,94504727
1332,43446216,94504727
1331,81180526,94504727
1330,81180526,94504727
1329,15790741,94504727
1328,94746638,94504727
1327,94746638,94504727
1326,15790741,94504727
1325,15790741,94504727
1324,15790741,94504727
1323,99460443,94504727
1322,15790741,94504727
1320,43614500,94504727
1318,65326307,94504727
1317,43614500,94504727
1316,43614500,94504727
1315,43614500,94504727
1314,15790741,94504727
1313,43614500,94504727
1312,43614500,94504727
1311,99460443,94504727
1310,43446216,94504727
1309,81180526,94504727
1308,81180526,94504727
1307,94746638,94504727
1306,43614500,94504727
1305,15790741,94504727
1304,65326307,94504727
1303,94746638,94504727
1302,94746638,94504727
1301,43614500,94504727
1300,94746638,94504727
1299,94746638,94504727
1297,81180526,94504727
1296,81180526,94504727
1295,65326307,94504727
1294,99460443,94504727
1293,99460443,94504727
1291,94746638,94504727
1290,94746638,94504727
1289,94746638,94504727
1288,94746638,94504727
1286,43446216,94504727
1285,43614500,94504727
1284,43614500,94504727
1283,94746638,94504727
1282,81180526,94504727
1281,15790741,94504727
1279,69232390,94504727
1278,99460443,94504727
1277,69232390,94504727
1276,81180526,94504727
1275,81180526,94504727
1274,81180526,94504727
1273,81180526,94504727
1272,65326307,94504727
1271,81180526,94504727
1270,43446216,94504727
1267,65326307,94504727
1266,15790741,94504727
1265,15790741,94504727
1264,94746638,94504727
1263,81180526,94504727
1262,81180526,94504727
1261,99460443,94504727
1260,99460443,94504727
1259,15790741,94504727
1258,81180526,94504727
1257,81180526,94504727
1256,69232390,94504727
1254,81180526,94504727
1253,81180526,94504727
1252,15790741,94504727
1251,15790741,94504727
1250,81180526,94504727
1248,94746638,94504727
1247,94746638,94504727
1246,94746638,94504727
1245,81180526,94504727
1244,43614500,94504727
1243,15790741,94504727
1242,43614500,94504727
1241,99460443,94504727
1240,65326307,94504727
1239,81180526,94504727
1238,81180526,94504727
1236,43614500,94504727
1235,15790741,94504727
1234,15790741,94504727
1232,99460443,94504727
1231,99460443,94504727
1230,81180526,94504727
1229,43446216,94504727
1228,15790741,94504727
1227,99460443,94504727
1226,99460443,94504727
1225,15790741,94504727
1224,81180526,94504727
1223,15790741,94504727
1222,15790741,94504727
1221,81180526,94504727
1219,15790741,94504727
1217,15790741,94504727
1215,43614500,94504727
1214,43614500,94504727
1213,15790741,94504727
1212,99460443,94504727
1211,43446216,94504727
1210,94746638,94504727
1209,94746638,94504727
1207,43614500,94504727
1206,69232390,94504727
1205,15790741,94504727
1204,81180526,94504727
1203,43614500,94504727
1202,81180526,94504727
1201,81180526,94504727
1200,94746638,94504727
1199,94746638,94504727
1198,99460443,94504727
1197,99460443,94504727
1195,43614500,94504727
1194,43614500,94504727
1193,43446216,94504727
1192,43614500,94504727
1191,99460443,94504727
1190,99460443,94504727
1189,94746638,94504727
